,Dates,SP500,VIX
3192,2013-02-14,1521.3800048828125,12.65999984741211
3193,2013-02-15,1519.7900390625,12.460000038146973
3194,2013-02-19,1530.93994140625,12.3100004196167
3195,2013-02-20,1511.949951171875,14.68000030517578
3196,2013-02-21,1502.4200439453125,15.220000267028809
3197,2013-02-22,1515.5999755859375,14.170000076293944
3198,2013-02-25,1487.8499755859375,18.989999771118164
3199,2013-02-26,1496.93994140625,16.8700008392334
3200,2013-02-27,1515.989990234375,14.729999542236328
3201,2013-02-28,1514.6800537109375,15.510000228881836
3202,2013-03-01,1518.199951171875,15.359999656677246
3203,2013-03-04,1525.199951171875,14.010000228881836
3204,2013-03-05,1539.7900390625,13.479999542236328
3205,2013-03-06,1541.4599609375,13.529999732971191
3206,2013-03-07,1544.260009765625,13.0600004196167
3207,2013-03-08,1551.1800537109375,12.59000015258789
3208,2013-03-11,1556.219970703125,11.5600004196167
3209,2013-03-12,1552.47998046875,12.270000457763672
3210,2013-03-13,1554.52001953125,11.829999923706056
3211,2013-03-14,1563.22998046875,11.300000190734863
3212,2013-03-15,1560.699951171875,11.300000190734863
3213,2013-03-18,1552.0999755859375,13.359999656677246
3214,2013-03-19,1548.3399658203125,14.390000343322754
3215,2013-03-20,1558.7099609375,12.670000076293944
3216,2013-03-21,1545.800048828125,13.989999771118164
3217,2013-03-22,1556.8900146484375,13.56999969482422
3218,2013-03-25,1551.68994140625,13.739999771118164
3219,2013-03-26,1563.77001953125,12.770000457763672
3220,2013-03-27,1562.8499755859375,13.149999618530272
3221,2013-03-28,1569.18994140625,12.699999809265137
3222,2013-04-01,1562.1700439453125,13.579999923706056
3223,2013-04-02,1570.25,12.779999732971191
3224,2013-04-03,1553.68994140625,14.210000038146973
3225,2013-04-04,1559.97998046875,13.890000343322754
3226,2013-04-05,1553.280029296875,13.920000076293944
3227,2013-04-08,1563.0699462890625,13.1899995803833
3228,2013-04-09,1568.6099853515625,12.84000015258789
3229,2013-04-10,1587.72998046875,12.359999656677246
3230,2013-04-11,1593.3699951171875,12.239999771118164
3231,2013-04-12,1588.8499755859375,12.0600004196167
3232,2013-04-15,1552.3599853515625,17.270000457763672
3233,2013-04-16,1574.5699462890625,13.960000038146973
3234,2013-04-17,1552.010009765625,16.510000228881836
3235,2013-04-18,1541.6099853515625,17.559999465942383
3236,2013-04-19,1555.25,14.970000267028809
3237,2013-04-22,1562.5,14.390000343322754
3238,2013-04-23,1578.780029296875,13.479999542236328
3239,2013-04-24,1578.7900390625,13.609999656677246
3240,2013-04-25,1585.1600341796875,13.619999885559082
3241,2013-04-26,1582.239990234375,13.609999656677246
3242,2013-04-29,1593.6099853515625,13.710000038146973
3243,2013-04-30,1597.5699462890625,13.520000457763672
3244,2013-05-01,1582.699951171875,14.489999771118164
3245,2013-05-02,1597.5899658203125,13.59000015258789
3246,2013-05-03,1614.4200439453125,12.850000381469728
3247,2013-05-06,1617.5,12.65999984741211
3248,2013-05-07,1625.9599609375,12.829999923706056
3249,2013-05-08,1632.68994140625,12.65999984741211
3250,2013-05-09,1626.6700439453125,13.130000114440918
3251,2013-05-10,1633.699951171875,12.59000015258789
3252,2013-05-13,1633.77001953125,12.550000190734863
3253,2013-05-14,1650.3399658203125,12.770000457763672
3254,2013-05-15,1658.780029296875,12.8100004196167
3255,2013-05-16,1650.469970703125,13.06999969482422
3256,2013-05-17,1667.469970703125,12.449999809265137
3257,2013-05-20,1666.2900390625,13.020000457763672
3258,2013-05-21,1669.1600341796875,13.369999885559082
3259,2013-05-22,1655.3499755859375,13.81999969482422
3260,2013-05-23,1650.510009765625,14.06999969482422
3261,2013-05-24,1649.5999755859375,13.989999771118164
3262,2013-05-28,1660.06005859375,14.479999542236328
3263,2013-05-29,1648.3599853515625,14.829999923706056
3264,2013-05-30,1654.4100341796875,14.529999732971191
3265,2013-05-31,1630.739990234375,16.299999237060547
3266,2013-06-03,1640.4200439453125,16.280000686645508
3267,2013-06-04,1631.3800048828125,16.270000457763672
3268,2013-06-05,1608.9000244140625,17.5
3269,2013-06-06,1622.56005859375,16.6299991607666
3270,2013-06-07,1643.3800048828125,15.140000343322754
3271,2013-06-10,1642.81005859375,15.4399995803833
3272,2013-06-11,1626.1300048828125,17.06999969482422
3273,2013-06-12,1612.52001953125,18.59000015258789
3274,2013-06-13,1636.3599853515625,16.40999984741211
3275,2013-06-14,1626.72998046875,17.149999618530273
3276,2013-06-17,1639.0400390625,16.799999237060547
3277,2013-06-18,1651.81005859375,16.610000610351562
3278,2013-06-19,1628.9300537109375,16.639999389648438
3279,2013-06-20,1588.18994140625,20.489999771118164
3280,2013-06-21,1592.4300537109375,18.899999618530273
3281,2013-06-24,1573.0899658203125,20.11000061035156
3282,2013-06-25,1588.030029296875,18.469999313354492
3283,2013-06-26,1603.260009765625,17.209999084472656
3284,2013-06-27,1613.199951171875,16.860000610351562
3285,2013-06-28,1606.280029296875,16.860000610351562
3286,2013-07-01,1614.9599609375,16.3700008392334
3287,2013-07-02,1614.0799560546875,16.440000534057617
3288,2013-07-03,1615.4100341796875,16.200000762939453
3289,2013-07-05,1631.8900146484375,14.890000343322754
3290,2013-07-08,1640.4599609375,14.779999732971191
3291,2013-07-09,1652.3199462890625,14.350000381469728
3292,2013-07-10,1652.6199951171875,14.210000038146973
3293,2013-07-11,1675.02001953125,14.010000228881836
3294,2013-07-12,1680.18994140625,13.84000015258789
3295,2013-07-15,1682.5,13.789999961853027
3296,2013-07-16,1676.260009765625,14.420000076293944
3297,2013-07-17,1680.9100341796875,13.779999732971191
3298,2013-07-18,1689.3699951171875,13.770000457763672
3299,2013-07-19,1692.0899658203125,12.539999961853027
3300,2013-07-22,1695.530029296875,12.289999961853027
3301,2013-07-23,1692.3900146484375,12.65999984741211
3302,2013-07-24,1685.93994140625,13.18000030517578
3303,2013-07-25,1690.25,12.970000267028809
3304,2013-07-26,1691.6500244140625,12.720000267028809
3305,2013-07-29,1685.3299560546875,13.390000343322754
3306,2013-07-30,1685.9599609375,13.390000343322754
3307,2013-07-31,1685.72998046875,13.449999809265137
3308,2013-08-01,1706.8699951171875,12.9399995803833
3309,2013-08-02,1709.6700439453125,11.979999542236328
3310,2013-08-05,1707.1400146484375,11.84000015258789
3311,2013-08-06,1697.3699951171875,12.720000267028809
3312,2013-08-07,1690.9100341796875,12.979999542236328
3313,2013-08-08,1697.47998046875,12.729999542236328
3314,2013-08-09,1691.4200439453125,13.40999984741211
3315,2013-08-12,1689.469970703125,12.8100004196167
3316,2013-08-13,1694.1600341796875,12.3100004196167
3317,2013-08-14,1685.3900146484375,13.039999961853027
3318,2013-08-15,1661.3199462890625,14.729999542236328
3319,2013-08-16,1655.8299560546875,14.369999885559082
3320,2013-08-19,1646.06005859375,15.100000381469728
3321,2013-08-20,1652.3499755859375,14.90999984741211
3322,2013-08-21,1642.800048828125,15.9399995803833
3323,2013-08-22,1656.9599609375,14.760000228881836
3324,2013-08-23,1663.5,13.979999542236328
3325,2013-08-26,1656.780029296875,14.989999771118164
3326,2013-08-27,1630.47998046875,16.770000457763672
3327,2013-08-28,1634.9599609375,16.489999771118164
3328,2013-08-29,1638.1700439453125,16.809999465942383
3329,2013-08-30,1632.969970703125,17.010000228881836
3330,2013-09-03,1639.77001953125,16.610000610351562
3331,2013-09-04,1653.0799560546875,15.880000114440918
3332,2013-09-05,1655.0799560546875,15.770000457763672
3333,2013-09-06,1655.1700439453125,15.850000381469728
3334,2013-09-09,1671.7099609375,15.630000114440918
3335,2013-09-10,1683.989990234375,14.529999732971191
3336,2013-09-11,1689.1300048828125,13.81999969482422
3337,2013-09-12,1683.4200439453125,14.289999961853027
3338,2013-09-13,1687.989990234375,14.15999984741211
3339,2013-09-16,1697.5999755859375,14.380000114440918
3340,2013-09-17,1704.760009765625,14.529999732971191
3341,2013-09-18,1725.52001953125,13.59000015258789
3342,2013-09-19,1722.3399658203125,13.15999984741211
3343,2013-09-20,1709.9100341796875,13.119999885559082
3344,2013-09-23,1701.8399658203125,14.3100004196167
3345,2013-09-24,1697.4200439453125,14.079999923706056
3346,2013-09-25,1692.77001953125,14.010000228881836
3347,2013-09-26,1698.6700439453125,14.0600004196167
3348,2013-09-27,1691.75,15.460000038146973
3349,2013-09-30,1681.550048828125,16.600000381469727
3350,2013-10-01,1695.0,15.539999961853027
3351,2013-10-02,1693.8699951171875,16.600000381469727
3352,2013-10-03,1678.6600341796875,17.670000076293945
3353,2013-10-04,1690.5,16.739999771118164
3354,2013-10-07,1676.1199951171875,19.40999984741211
3355,2013-10-08,1655.449951171875,20.34000015258789
3356,2013-10-09,1656.4000244140625,19.600000381469727
3357,2013-10-10,1692.56005859375,16.479999542236328
3358,2013-10-11,1703.199951171875,15.720000267028809
3359,2013-10-14,1710.1400146484375,16.06999969482422
3360,2013-10-15,1698.06005859375,18.65999984741211
3361,2013-10-16,1721.5400390625,14.710000038146973
3362,2013-10-17,1733.1500244140625,13.479999542236328
3363,2013-10-18,1744.5,13.039999961853027
3364,2013-10-21,1744.6600341796875,13.15999984741211
3365,2013-10-22,1754.6700439453125,13.329999923706056
3366,2013-10-23,1746.3800048828125,13.420000076293944
3367,2013-10-24,1752.0699462890625,13.199999809265137
3368,2013-10-25,1759.77001953125,13.09000015258789
3369,2013-10-28,1762.1099853515625,13.3100004196167
3370,2013-10-29,1771.949951171875,13.40999984741211
3371,2013-10-30,1763.31005859375,13.649999618530272
3372,2013-10-31,1756.5400390625,13.75
3373,2013-11-01,1761.6400146484375,13.279999732971191
3374,2013-11-04,1767.9300537109375,12.93000030517578
3375,2013-11-05,1762.969970703125,13.270000457763672
3376,2013-11-06,1770.489990234375,12.670000076293944
3377,2013-11-07,1747.1500244140625,13.90999984741211
3378,2013-11-08,1770.6099853515625,12.899999618530272
3379,2013-11-11,1771.8900146484375,12.529999732971191
3380,2013-11-12,1767.68994140625,12.81999969482422
3381,2013-11-13,1782.0,12.520000457763672
3382,2013-11-14,1790.6199951171875,12.369999885559082
3383,2013-11-15,1798.1800537109375,12.1899995803833
3384,2013-11-18,1791.530029296875,13.100000381469728
3385,2013-11-19,1787.8699951171875,13.390000343322754
3386,2013-11-20,1781.3699951171875,13.399999618530272
3387,2013-11-21,1795.8499755859375,12.65999984741211
3388,2013-11-22,1804.760009765625,12.260000228881836
3389,2013-11-25,1802.47998046875,12.789999961853027
3390,2013-11-26,1802.75,12.8100004196167
3391,2013-11-27,1807.22998046875,12.979999542236328
3392,2013-11-29,1805.81005859375,13.699999809265137
3393,2013-12-02,1800.9000244140625,14.229999542236328
3394,2013-12-03,1795.1500244140625,14.550000190734863
3395,2013-12-04,1792.81005859375,14.699999809265137
3396,2013-12-05,1785.030029296875,15.079999923706056
3397,2013-12-06,1805.0899658203125,13.789999961853027
3398,2013-12-09,1808.3699951171875,13.489999771118164
3399,2013-12-10,1802.6199951171875,13.90999984741211
3400,2013-12-11,1782.219970703125,15.420000076293944
3401,2013-12-12,1775.5,15.539999961853027
3402,2013-12-13,1775.3199462890625,15.760000228881836
3403,2013-12-16,1786.5400390625,16.030000686645508
3404,2013-12-17,1781.0,16.209999084472656
3405,2013-12-18,1810.6500244140625,13.800000190734863
3406,2013-12-19,1809.5999755859375,14.149999618530272
3407,2013-12-20,1818.3199462890625,13.789999961853027
3408,2013-12-23,1827.989990234375,13.039999961853027
3409,2013-12-24,1833.3199462890625,12.479999542236328
3410,2013-12-26,1842.02001953125,12.329999923706056
3411,2013-12-27,1841.4000244140625,12.460000038146973
3412,2013-12-30,1841.0699462890625,13.5600004196167
3413,2013-12-31,1848.3599853515625,13.720000267028809
3414,2014-01-02,1831.97998046875,14.229999542236328
3415,2014-01-03,1831.3699951171875,13.760000228881836
3416,2014-01-06,1826.77001953125,13.550000190734863
3417,2014-01-07,1837.8800048828125,12.920000076293944
3418,2014-01-08,1837.489990234375,12.869999885559082
3419,2014-01-09,1838.1300048828125,12.890000343322754
3420,2014-01-10,1842.3699951171875,12.140000343322754
3421,2014-01-13,1819.199951171875,13.279999732971191
3422,2014-01-14,1838.8800048828125,12.279999732971191
3423,2014-01-15,1848.3800048828125,12.279999732971191
3424,2014-01-16,1845.8900146484375,12.529999732971191
3425,2014-01-17,1838.699951171875,12.4399995803833
3426,2014-01-21,1843.800048828125,12.869999885559082
3427,2014-01-22,1844.8599853515625,12.84000015258789
3428,2014-01-23,1828.4599609375,13.770000457763672
3429,2014-01-24,1790.2900390625,18.13999938964844
3430,2014-01-27,1781.56005859375,17.420000076293945
3431,2014-01-28,1792.5,15.800000190734863
3432,2014-01-29,1774.199951171875,17.350000381469727
3433,2014-01-30,1794.18994140625,17.290000915527344
3434,2014-01-31,1782.5899658203125,18.40999984741211
3435,2014-02-03,1741.8900146484375,21.440000534057617
3436,2014-02-04,1755.199951171875,19.11000061035156
3437,2014-02-05,1751.6400146484375,19.950000762939453
3438,2014-02-06,1773.4300537109375,17.229999542236328
3439,2014-02-07,1797.02001953125,15.289999961853027
3440,2014-02-10,1799.8399658203125,15.260000228881836
3441,2014-02-11,1819.75,14.510000228881836
3442,2014-02-12,1819.260009765625,14.300000190734863
3443,2014-02-13,1829.8299560546875,14.140000343322754
3444,2014-02-14,1838.6300048828125,13.56999969482422
3445,2014-02-18,1840.760009765625,13.869999885559082
3446,2014-02-19,1828.75,15.5
3447,2014-02-20,1839.780029296875,14.789999961853027
3448,2014-02-21,1836.25,14.68000030517578
3449,2014-02-24,1847.6099853515625,14.229999542236328
3450,2014-02-25,1845.1199951171875,13.670000076293944
3451,2014-02-26,1845.1600341796875,14.350000381469728
3452,2014-02-27,1854.2900390625,14.039999961853027
3453,2014-02-28,1859.449951171875,14.0
3454,2014-03-03,1845.72998046875,16.0
3455,2014-03-04,1873.9100341796875,14.100000381469728
3456,2014-03-05,1873.81005859375,13.890000343322754
3457,2014-03-06,1877.030029296875,14.210000038146973
3458,2014-03-07,1878.0400390625,14.109999656677246
3459,2014-03-10,1877.1700439453125,14.199999809265137
3460,2014-03-11,1867.6300048828125,14.800000190734863
3461,2014-03-12,1868.199951171875,14.470000267028809
3462,2014-03-13,1846.3399658203125,16.219999313354492
3463,2014-03-14,1841.1300048828125,17.81999969482422
3464,2014-03-17,1858.8299560546875,15.640000343322754
3465,2014-03-18,1872.25,14.520000457763672
3466,2014-03-19,1860.77001953125,15.119999885559082
3467,2014-03-20,1872.010009765625,14.520000457763672
3468,2014-03-21,1866.52001953125,15.0
3469,2014-03-24,1857.43994140625,15.09000015258789
3470,2014-03-25,1865.6199951171875,14.020000457763672
3471,2014-03-26,1852.56005859375,14.93000030517578
3472,2014-03-27,1849.0400390625,14.619999885559082
3473,2014-03-28,1857.6199951171875,14.40999984741211
3474,2014-03-31,1872.3399658203125,13.880000114440918
3475,2014-04-01,1885.52001953125,13.100000381469728
3476,2014-04-02,1890.9000244140625,13.09000015258789
3477,2014-04-03,1888.77001953125,13.369999885559082
3478,2014-04-04,1865.0899658203125,13.960000038146973
3479,2014-04-07,1845.0400390625,15.56999969482422
3480,2014-04-08,1851.9599609375,14.890000343322754
3481,2014-04-09,1872.1800537109375,13.81999969482422
3482,2014-04-10,1833.0799560546875,15.890000343322754
3483,2014-04-11,1815.68994140625,17.030000686645508
3484,2014-04-14,1830.6099853515625,16.110000610351562
3485,2014-04-15,1842.97998046875,15.609999656677246
3486,2014-04-16,1862.31005859375,14.18000030517578
3487,2014-04-17,1864.8499755859375,13.359999656677246
3488,2014-04-21,1871.8900146484375,13.25
3489,2014-04-22,1879.550048828125,13.1899995803833
3490,2014-04-23,1875.3900146484375,13.270000457763672
3491,2014-04-24,1878.6099853515625,13.31999969482422
3492,2014-04-25,1863.4000244140625,14.0600004196167
3493,2014-04-28,1869.4300537109375,13.970000267028809
3494,2014-04-29,1878.3299560546875,13.710000038146973
3495,2014-04-30,1883.949951171875,13.40999984741211
3496,2014-05-01,1883.6800537109375,13.25
3497,2014-05-02,1881.1400146484375,12.90999984741211
3498,2014-05-05,1884.6600341796875,13.289999961853027
3499,2014-05-06,1867.719970703125,13.800000190734863
3500,2014-05-07,1878.2099609375,13.399999618530272
3501,2014-05-08,1875.6300048828125,13.43000030517578
3502,2014-05-09,1878.47998046875,12.920000076293944
3503,2014-05-12,1896.6500244140625,12.229999542236328
3504,2014-05-13,1897.449951171875,12.130000114440918
3505,2014-05-14,1888.530029296875,12.170000076293944
3506,2014-05-15,1870.8499755859375,13.170000076293944
3507,2014-05-16,1877.8599853515625,12.4399995803833
3508,2014-05-19,1885.0799560546875,12.420000076293944
3509,2014-05-20,1872.8299560546875,12.960000038146973
3510,2014-05-21,1888.030029296875,11.90999984741211
3511,2014-05-22,1892.489990234375,12.029999732971191
3512,2014-05-23,1900.530029296875,11.359999656677246
3513,2014-05-27,1911.9100341796875,11.510000228881836
3514,2014-05-28,1909.780029296875,11.68000030517578
3515,2014-05-29,1920.030029296875,11.56999969482422
3516,2014-05-30,1923.5699462890625,11.399999618530272
3517,2014-06-02,1924.969970703125,11.579999923706056
3518,2014-06-03,1924.239990234375,11.869999885559082
3519,2014-06-04,1927.8800048828125,12.079999923706056
3520,2014-06-05,1940.4599609375,11.68000030517578
3521,2014-06-06,1949.43994140625,10.729999542236328
3522,2014-06-09,1951.27001953125,11.149999618530272
3523,2014-06-10,1950.7900390625,10.989999771118164
3524,2014-06-11,1943.8900146484375,11.600000381469728
3525,2014-06-12,1930.1099853515625,12.5600004196167
3526,2014-06-13,1936.1600341796875,12.18000030517578
3527,2014-06-16,1937.780029296875,12.649999618530272
3528,2014-06-17,1941.989990234375,12.0600004196167
3529,2014-06-18,1956.97998046875,10.609999656677246
3530,2014-06-19,1959.47998046875,10.619999885559082
3531,2014-06-20,1962.8699951171875,10.850000381469728
3532,2014-06-23,1962.6099853515625,10.979999542236328
3533,2014-06-24,1949.97998046875,12.130000114440918
3534,2014-06-25,1959.530029296875,11.59000015258789
3535,2014-06-26,1957.219970703125,11.630000114440918
3536,2014-06-27,1960.9599609375,11.260000228881836
3537,2014-06-30,1960.22998046875,11.56999969482422
3538,2014-07-01,1973.3199462890625,11.149999618530272
3539,2014-07-02,1974.6199951171875,10.81999969482422
3540,2014-07-03,1985.43994140625,10.31999969482422
3541,2014-07-07,1977.6500244140625,11.329999923706056
3542,2014-07-08,1963.7099609375,11.979999542236328
3543,2014-07-09,1972.8299560546875,11.649999618530272
3544,2014-07-10,1964.6800537109375,12.59000015258789
3545,2014-07-11,1967.5699462890625,12.079999923706056
3546,2014-07-14,1977.0999755859375,11.81999969482422
3547,2014-07-15,1973.280029296875,11.960000038146973
3548,2014-07-16,1981.5699462890625,11.0
3549,2014-07-17,1958.1199951171875,14.539999961853027
3550,2014-07-18,1978.219970703125,12.0600004196167
3551,2014-07-21,1973.6300048828125,12.8100004196167
3552,2014-07-22,1983.530029296875,12.239999771118164
3553,2014-07-23,1987.010009765625,11.520000457763672
3554,2014-07-24,1987.97998046875,11.84000015258789
3555,2014-07-25,1978.3399658203125,12.6899995803833
3556,2014-07-28,1978.9100341796875,12.5600004196167
3557,2014-07-29,1969.949951171875,13.279999732971191
3558,2014-07-30,1970.0699462890625,13.329999923706056
3559,2014-07-31,1930.6700439453125,16.950000762939453
3560,2014-08-01,1925.1500244140625,17.030000686645508
3561,2014-08-04,1938.989990234375,15.119999885559082
3562,2014-08-05,1920.2099609375,16.8700008392334
3563,2014-08-06,1920.239990234375,16.3700008392334
3564,2014-08-07,1909.5699462890625,16.65999984741211
3565,2014-08-08,1931.5899658203125,15.770000457763672
3566,2014-08-11,1936.9200439453125,14.229999542236328
3567,2014-08-12,1933.75,14.130000114440918
3568,2014-08-13,1946.719970703125,12.899999618530272
3569,2014-08-14,1955.1800537109375,12.420000076293944
3570,2014-08-15,1955.06005859375,13.149999618530272
3571,2014-08-18,1971.739990234375,12.31999969482422
3572,2014-08-19,1981.5999755859375,12.210000038146973
3573,2014-08-20,1986.510009765625,11.779999732971191
3574,2014-08-21,1992.3699951171875,11.760000228881836
3575,2014-08-22,1988.4000244140625,11.470000267028809
3576,2014-08-25,1997.9200439453125,11.699999809265137
3577,2014-08-26,2000.02001953125,11.630000114440918
3578,2014-08-27,2000.1199951171875,11.779999732971191
3579,2014-08-28,1996.739990234375,12.050000190734863
3580,2014-08-29,2003.3699951171875,12.09000015258789
3581,2014-09-02,2002.280029296875,12.25
3582,2014-09-03,2000.719970703125,12.359999656677246
3583,2014-09-04,1997.6500244140625,12.640000343322754
3584,2014-09-05,2007.7099609375,12.09000015258789
3585,2014-09-08,2001.5400390625,12.65999984741211
3586,2014-09-09,1988.43994140625,13.5
3587,2014-09-10,1995.68994140625,12.880000114440918
3588,2014-09-11,1997.449951171875,12.800000190734863
3589,2014-09-12,1985.5400390625,13.3100004196167
3590,2014-09-15,1984.1300048828125,14.119999885559082
3591,2014-09-16,1998.97998046875,12.729999542236328
3592,2014-09-17,2001.5699462890625,12.649999618530272
3593,2014-09-18,2011.3599853515625,12.029999732971191
3594,2014-09-19,2010.4000244140625,12.109999656677246
3595,2014-09-22,1994.2900390625,13.6899995803833
3596,2014-09-23,1982.77001953125,14.93000030517578
3597,2014-09-24,1998.300048828125,13.270000457763672
3598,2014-09-25,1965.989990234375,15.640000343322754
3599,2014-09-26,1982.8499755859375,14.850000381469728
3600,2014-09-29,1977.800048828125,15.979999542236328
3601,2014-09-30,1972.2900390625,16.309999465942383
3602,2014-10-01,1946.1600341796875,16.709999084472656
3603,2014-10-02,1946.1700439453125,16.15999984741211
3604,2014-10-03,1967.9000244140625,14.550000190734863
3605,2014-10-06,1964.8199462890625,15.460000038146973
3606,2014-10-07,1935.0999755859375,17.200000762939453
3607,2014-10-08,1968.8900146484375,15.109999656677246
3608,2014-10-09,1928.2099609375,18.760000228881836
3609,2014-10-10,1906.1300048828125,21.239999771118164
3610,2014-10-13,1874.739990234375,24.63999938964844
3611,2014-10-14,1877.699951171875,22.790000915527344
3612,2014-10-15,1862.489990234375,25.270000457763672
3613,2014-10-16,1862.760009765625,25.200000762939453
3614,2014-10-17,1886.760009765625,21.989999771118164
3615,2014-10-20,1904.010009765625,18.56999969482422
3616,2014-10-21,1941.280029296875,16.079999923706055
3617,2014-10-22,1927.1099853515625,17.8700008392334
3618,2014-10-23,1950.8199462890625,16.530000686645508
3619,2014-10-24,1964.5799560546875,16.110000610351562
3620,2014-10-27,1961.6300048828125,16.040000915527344
3621,2014-10-28,1985.050048828125,14.390000343322754
3622,2014-10-29,1982.300048828125,15.149999618530272
3623,2014-10-30,1994.6500244140625,14.520000457763672
3624,2014-10-31,2018.050048828125,14.029999732971191
3625,2014-11-03,2017.81005859375,14.729999542236328
3626,2014-11-04,2012.0999755859375,14.890000343322754
3627,2014-11-05,2023.5699462890625,14.170000076293944
3628,2014-11-06,2031.2099609375,13.670000076293944
3629,2014-11-07,2031.9200439453125,13.119999885559082
3630,2014-11-10,2038.260009765625,12.670000076293944
3631,2014-11-11,2039.6800537109375,12.920000076293944
3632,2014-11-12,2038.25,13.020000457763672
3633,2014-11-13,2039.3299560546875,13.789999961853027
3634,2014-11-14,2039.8199462890625,13.3100004196167
3635,2014-11-17,2041.3199462890625,13.989999771118164
3636,2014-11-18,2051.800048828125,13.859999656677246
3637,2014-11-19,2048.719970703125,13.960000038146973
3638,2014-11-20,2052.75,13.579999923706056
3639,2014-11-21,2063.5,12.899999618530272
3640,2014-11-24,2069.409912109375,12.619999885559082
3641,2014-11-25,2067.030029296875,12.25
3642,2014-11-26,2072.830078125,12.06999969482422
3643,2014-11-28,2067.56005859375,13.329999923706056
3644,2014-12-01,2053.43994140625,14.15999984741211
3645,2014-12-02,2066.550048828125,12.850000381469728
3646,2014-12-03,2074.330078125,12.5
3647,2014-12-04,2071.919921875,12.380000114440918
3648,2014-12-05,2075.3701171875,11.890000343322754
3649,2014-12-08,2060.31005859375,14.210000038146973
3650,2014-12-09,2059.820068359375,15.350000381469728
3651,2014-12-10,2026.1400146484375,18.530000686645508
3652,2014-12-11,2035.3299560546875,20.079999923706055
3653,2014-12-12,2002.3299560546875,21.079999923706055
3654,2014-12-15,1989.6300048828125,20.420000076293945
3655,2014-12-16,1972.739990234375,23.56999969482422
3656,2014-12-17,2012.8900146484375,19.440000534057617
3657,2014-12-18,2061.22998046875,16.809999465942383
3658,2014-12-19,2070.64990234375,16.489999771118164
3659,2014-12-22,2078.5400390625,15.25
3660,2014-12-23,2082.169921875,14.800000190734863
3661,2014-12-24,2081.8798828125,14.369999885559082
3662,2014-12-26,2088.77001953125,14.5
3663,2014-12-29,2090.570068359375,15.0600004196167
3664,2014-12-30,2080.35009765625,15.920000076293944
3665,2014-12-31,2058.89990234375,19.200000762939453
3666,2015-01-02,2058.199951171875,17.790000915527344
3667,2015-01-05,2020.5799560546875,19.920000076293945
3668,2015-01-06,2002.6099853515625,21.1200008392334
3669,2015-01-07,2025.9000244140625,19.309999465942383
3670,2015-01-08,2062.139892578125,17.010000228881836
3671,2015-01-09,2044.81005859375,17.549999237060547
3672,2015-01-12,2028.260009765625,19.600000381469727
3673,2015-01-13,2023.030029296875,20.559999465942383
3674,2015-01-14,2011.27001953125,21.479999542236328
3675,2015-01-15,1992.6700439453125,22.38999938964844
3676,2015-01-16,2019.4200439453125,20.950000762939453
3677,2015-01-20,2022.550048828125,19.88999938964844
3678,2015-01-21,2032.1199951171875,18.850000381469727
3679,2015-01-22,2063.14990234375,16.399999618530273
3680,2015-01-23,2051.820068359375,16.65999984741211
3681,2015-01-26,2057.090087890625,15.520000457763672
3682,2015-01-27,2029.550048828125,17.219999313354492
3683,2015-01-28,2002.1600341796875,20.440000534057617
3684,2015-01-29,2021.25,18.760000228881836
3685,2015-01-30,1994.989990234375,20.969999313354492
3686,2015-02-02,2020.8499755859375,19.43000030517578
3687,2015-02-03,2050.030029296875,17.329999923706055
3688,2015-02-04,2041.510009765625,18.329999923706055
3689,2015-02-05,2062.52001953125,16.850000381469727
3690,2015-02-06,2055.469970703125,17.290000915527344
3691,2015-02-09,2046.739990234375,18.549999237060547
3692,2015-02-10,2068.590087890625,17.229999542236328
3693,2015-02-11,2068.530029296875,16.959999084472656
3694,2015-02-12,2088.47998046875,15.34000015258789
3695,2015-02-13,2096.989990234375,14.6899995803833
3696,2015-02-17,2100.340087890625,15.800000190734863
3697,2015-02-18,2099.679931640625,15.449999809265137
3698,2015-02-19,2097.449951171875,15.289999961853027
3699,2015-02-20,2110.300048828125,14.300000190734863
3700,2015-02-23,2109.659912109375,14.5600004196167
3701,2015-02-24,2115.47998046875,13.6899995803833
3702,2015-02-25,2113.860107421875,13.84000015258789
3703,2015-02-26,2110.739990234375,13.90999984741211
3704,2015-02-27,2104.5,13.34000015258789
3705,2015-03-02,2117.389892578125,13.039999961853027
3706,2015-03-03,2107.780029296875,13.859999656677246
3707,2015-03-04,2098.530029296875,14.229999542236328
3708,2015-03-05,2101.0400390625,14.039999961853027
3709,2015-03-06,2071.260009765625,15.199999809265137
3710,2015-03-09,2079.429931640625,15.0600004196167
3711,2015-03-10,2044.1600341796875,16.690000534057617
3712,2015-03-11,2040.239990234375,16.8700008392334
3713,2015-03-12,2065.949951171875,15.420000076293944
3714,2015-03-13,2053.39990234375,16.0
3715,2015-03-16,2081.18994140625,15.609999656677246
3716,2015-03-17,2074.280029296875,15.65999984741211
3717,2015-03-18,2099.5,13.970000267028809
3718,2015-03-19,2089.27001953125,14.06999969482422
3719,2015-03-20,2108.10009765625,13.020000457763672
3720,2015-03-23,2104.419921875,13.40999984741211
3721,2015-03-24,2091.5,13.619999885559082
3722,2015-03-25,2061.050048828125,15.4399995803833
3723,2015-03-26,2056.14990234375,15.800000190734863
3724,2015-03-27,2061.02001953125,15.06999969482422
3725,2015-03-30,2086.239990234375,14.510000228881836
3726,2015-03-31,2067.889892578125,15.289999961853027
